time_us,envelope_normalized,real,imag,doppler_hz,model
0.0,0.770151344673143,-0.20007468318703842,0.07446621214662254,208.33333333333334,rayleigh
1.1291585127201567,0.702710948249602,-0.19403687052062502,-0.017101134508809433,208.33333333333334,rayleigh
2.2583170254403133,0.7987681670733877,-0.20302322379388718,0.08835436998705812,208.33333333333334,rayleigh
3.38747553816047,0.9493247090686133,-0.2306709296302637,0.1266434610081255,208.33333333333334,rayleigh
4.516634050880627,1.1265952465637772,-0.2674402811911945,0.16124404202032247,208.33333333333334,rayleigh
5.645792563600784,1.3579291265770805,-0.28546261101839077,0.24535276354631708,208.33333333333334,rayleigh
6.77495107632094,1.3649837528235234,-0.3110128579729837,0.21548520198334284,208.33333333333334,rayleigh
7.904109589041097,1.4853113545821155,-0.3890879066109007,0.13463468665118064,208.33333333333334,rayleigh
9.033268101761253,1.190899187843643,-0.3190856842389213,0.0846106551950976,208.33333333333334,rayleigh
10.162426614481411,1.0240214905284755,-0.280295093386323,0.04481528961504722,208.33333333333334,rayleigh
11.291585127201568,0.8867173216239492,-0.24035724040717107,0.0514153795268225,208.33333333333334,rayleigh
12.420743639921723,0.7321041251550406,-0.18879866660445,0.07442017990610675,208.33333333333334,rayleigh
13.54990215264188,0.7566475966506021,-0.1430890933939714,0.15335058240128668,208.33333333333334,rayleigh
14.679060665362037,0.44048737783292125,-0.09778993869872131,0.07311577738779382,208.33333333333334,rayleigh
15.808219178082194,0.21951774468528212,-0.007690606094430572,0.060361593156188074,208.33333333333334,rayleigh
16.93737769080235,0.3367902783763834,-0.012577968418491877,0.09250588758819045,208.33333333333334,rayleigh
18.066536203522507,0.2077368144047726,0.054207012829457044,-0.01942953826504349,208.33333333333334,rayleigh
19.195694716242663,0.14655044953497012,0.03260986793695898,-0.02422491519270049,208.33333333333334,rayleigh
20.324853228962823,0.3869566954573057,0.10040674578161116,-0.037733858954618095,208.33333333333334,rayleigh
21.45401174168298,0.18777710186353344,0.0066149010208937115,-0.05162911520972666,208.33333333333334,rayleigh
22.583170254403136,0.29060077979571347,0.03801342751635171,-0.07102005334295933,208.33333333333334,rayleigh
23.71232876712329,0.5557171287810182,0.04725966418760284,-0.1466141834217446,208.33333333333334,rayleigh
24.841487279843445,0.20795347581579363,0.008917780362688853,-0.0569499843870696,208.33333333333334,rayleigh
25.970645792563605,0.36052280048694196,-0.02756680391592082,-0.09605834658171837,208.33333333333334,rayleigh
27.09980430528376,0.8867975828772416,0.10451449238430648,-0.2224922529055657,208.33333333333334,rayleigh
28.228962818003918,0.9742795122169772,0.20199820896313858,-0.17925632337853006,208.33333333333334,rayleigh
29.358121330724074,1.2917563921160597,0.21568164633113474,-0.2858247505524056,208.33333333333334,rayleigh
30.48727984344423,1.341040976434886,0.25992223450250357,-0.2657536355146529,208.33333333333334,rayleigh
31.616438356164387,1.3078555847010271,0.3023107101287918,-0.2000959467937814,208.33333333333334,rayleigh
32.74559686888454,1.149222126283467,0.26647061568258107,-0.17456831335364925,208.33333333333334,rayleigh
33.8747553816047,1.2061542544812547,0.2526206606263547,-0.2190141227290887,208.33333333333334,rayleigh
35.00391389432486,1.1413198722106768,0.21969068176664805,-0.2276530021744926,208.33333333333334,rayleigh
36.13307240704501,1.3533966595738747,0.2700145034006269,-0.2604511247788825,208.33333333333334,rayleigh
37.26223091976517,1.6237156783757531,0.3242928324650458,-0.3121115423513418,208.33333333333334,rayleigh
38.391389432485326,1.382342216483894,0.3233302067695786,-0.20563267529407803,208.33333333333334,rayleigh
39.520547945205486,1.5180172964705936,0.3510964468423008,-0.23193687664541746,208.33333333333334,rayleigh
40.649706457925646,1.5773207350933043,0.3456681510648129,-0.2677342788906821,208.33333333333334,rayleigh
41.7788649706458,1.1874265783642193,0.2568764777091269,-0.2058021092784933,208.33333333333334,rayleigh
42.90802348336596,1.2133071930289772,0.2834722668854161,-0.18099070272256468,208.33333333333334,rayleigh
44.03718199608611,1.240583758732956,0.2644166756461495,-0.2198659315836385,208.33333333333334,rayleigh
